326724.3391813202,4128313.30088663
326724.3391813202,4128313.30088663
326724.3391813202,4128313.30088663
326724.3394003748,4128313.297181989
326724.3394003748,4128313.297181989
326724.3394003748,4128313.297181989
326724.3394003748,4128313.297181989
326724.3385252813,4128313.2977550994
326724.3385252813,4128313.2977550994
326724.3385252813,4128313.2977550994
326724.33987806714,4128313.2988371635
326724.33987806714,4128313.2988371635
326724.3400105342,4128313.298094403
326724.3400105342,4128313.298094403
326724.3400105342,4128313.298094403
326724.3400105342,4128313.298094403
326724.3398589507,4128313.297912531
326724.3398589507,4128313.297912531
326724.3398589507,4128313.297912531
326724.33942331444,4128313.2982915486
326724.33942331444,4128313.2982915486
326724.3396806042,4128313.296436173
326724.3396806042,4128313.296436173
326724.3396806042,4128313.296436173
326724.3396806042,4128313.296436173
326724.3394156679,4128313.2979216957
326724.3394156679,4128313.2979216957
326724.3394156679,4128313.2979216957
326724.3399914177,4128313.297169769
326724.3399914177,4128313.297169769
326724.3400971217,4128313.2951325215
326724.3400971217,4128313.2951325215
326724.3400971217,4128313.2951325215
326724.3400971217,4128313.2951325215
326724.33767695085,4128313.299622693
326724.33767695085,4128313.299622693
326724.33767695085,4128313.299622693
326724.33725661004,4128313.300741418
326724.33725661004,4128313.300741418
326724.3389163861,4128313.302372153
